"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
5.98200908650006e-61	0.329051983334264	0.827	0.583	1.98465115462813e-56	"Fibroblast"	"Mrpl33"
1.25329142142405e-60	0.294301036651149	0.98	0.968	4.15804494885857e-56	"Fibroblast"	"Rps24"
3.14676935472493e-60	0.49269763865738	0.419	0.184	1.04400366881709e-55	"Fibroblast"	"Hmox1"
1.6635043199073e-59	0.265202653079139	0.38	0.156	5.51900828215644e-55	"Fibroblast"	"Bin1"
1.95991274756414e-59	0.268503531504728	0.572	0.301	6.50240252259354e-55	"Fibroblast"	"Eif4e2"
5.57900905685337e-59	0.262780062545408	0.225	0.069	1.85094783479224e-54	"Fibroblast"	"Perp"
6.7216887413801e-59	0.331926811850639	0.795	0.554	2.23005467372767e-54	"Fibroblast"	"Rer1"
8.39104770296791e-59	0.505768190908681	0.808	0.57	2.78389789641366e-54	"Fibroblast"	"Itm2c"
1.45941405727853e-58	0.257581659507267	0.562	0.282	4.84189801783299e-54	"Fibroblast"	"Map1b"
2.24078860586751e-58	0.293405976836747	0.612	0.332	7.43426435768662e-54	"Fibroblast"	"Etfa"
7.94432622627582e-58	0.375244899567005	0.6	0.324	2.63568911209153e-53	"Fibroblast"	"Prr13"
1.85507572022973e-57	0.250676206562483	0.482	0.226	6.15458471700618e-53	"Fibroblast"	"Shc1"
5.63544960338255e-57	0.328999664296191	0.733	0.475	1.86967311491423e-52	"Fibroblast"	"Sec11a"
1.36601335411182e-56	0.470245445788884	0.281	0.105	4.53202250493678e-52	"Fibroblast"	"Spry2"
1.41418322481776e-56	0.860248501729439	0.651	0.4	4.69183568497788e-52	"Fibroblast"	"Pmp22"
3.44608698957805e-56	0.255081423463923	0.418	0.189	1.14330828053231e-51	"Fibroblast"	"Dtnbp1"
3.48000507860387e-56	0.330888324125435	0.88	0.689	1.15456128492841e-51	"Fibroblast"	"Eef1d"
4.17146890319647e-56	0.386244234600566	0.474	0.231	1.38396823801349e-51	"Fibroblast"	"Mgst1"
8.47734235250621e-56	0.708013250012543	0.622	0.426	2.81252787229099e-51	"Fibroblast"	"Tmem176b"
1.30141313909432e-55	0.307727482145173	0.681	0.412	4.31769837157322e-51	"Fibroblast"	"Fundc2"
1.94484896197116e-55	0.292299305661596	0.622	0.349	6.45242540113173e-51	"Fibroblast"	"Fam162a"
2.21301920288565e-55	0.665391345191619	0.641	0.412	7.34213380941373e-51	"Fibroblast"	"Phlda1"
2.23859297817262e-55	0.309662152909641	0.719	0.453	7.4269799236833e-51	"Fibroblast"	"Mydgf"
2.60304263403605e-55	0.295104707856475	0.527	0.269	8.63611454694139e-51	"Fibroblast"	"Sec31a"
2.62519758685698e-55	0.329832936196091	0.732	0.466	8.70961803391539e-51	"Fibroblast"	"Ift20"
1.85945814405732e-54	0.353428255534982	0.725	0.492	6.16912428453895e-50	"Fibroblast"	"Prelid1"
2.17542136276958e-54	0.258432772740211	0.696	0.392	7.21739545526062e-50	"Fibroblast"	"Gm2000"
9.03756212829133e-54	0.361269298117174	0.625	0.335	2.99839198730322e-49	"Fibroblast"	"Lyz2"
9.67301572357208e-54	0.372524245097717	0.868	0.716	3.20921642660951e-49	"Fibroblast"	"Pdia3"
1.51729961252318e-53	0.306856519973423	0.812	0.603	5.03394492446817e-49	"Fibroblast"	"Timm13"
3.40954521271066e-53	0.287019656634796	0.654	0.392	1.13118481522102e-48	"Fibroblast"	"Tomm5"
4.92192568618251e-53	0.436396669431046	0.733	0.496	1.63294728490477e-48	"Fibroblast"	"Rhoj"
9.97892527239366e-53	0.315376097081383	0.852	0.685	3.31070803762204e-48	"Fibroblast"	"Atp5mpl"
1.29219078021677e-52	0.258695587504648	0.638	0.364	4.28710135152519e-48	"Fibroblast"	"Erp44"
1.54739466948405e-52	0.27879261403454	0.614	0.354	5.13379129494723e-48	"Fibroblast"	"Mrps16"
3.4786564554578e-52	0.281896891011428	0.686	0.419	1.15411385222724e-47	"Fibroblast"	"Pgls"
3.74171578668181e-52	0.255732612818695	0.698	0.406	1.24138904654742e-47	"Fibroblast"	"Trmt112"
6.88850985257571e-52	0.267658752793656	0.454	0.219	2.28540091378904e-47	"Fibroblast"	"Tfpi"
1.12873464667643e-51	0.381874069332214	0.459	0.23	3.74480293727838e-47	"Fibroblast"	"Ugp2"
2.2255936650444e-51	0.326996358912664	0.724	0.486	7.38385210251782e-47	"Fibroblast"	"Erp29"
2.64453587685058e-51	0.482857583152049	0.521	0.283	8.77377667862717e-47	"Fibroblast"	"Rpl23a-ps3"
3.77722143627577e-51	0.431966326580563	0.985	0.969	1.25316875591321e-46	"Fibroblast"	"Rpl13a"
4.66808836086307e-51	0.340674757483692	0.86	0.667	1.54873167548354e-46	"Fibroblast"	"Arf5"
5.19921570753691e-51	0.379713411838708	0.679	0.439	1.72494379528952e-46	"Fibroblast"	"Grn"
5.83691733431841e-51	0.269125185743294	0.528	0.276	1.93651406400682e-46	"Fibroblast"	"Snhg6"
6.33887262880469e-51	0.299565062489771	0.96	0.932	2.10304777205853e-46	"Fibroblast"	"Rps10"
8.99741718271448e-51	0.404912587471858	0.655	0.404	2.98507309870918e-46	"Fibroblast"	"Mtch1"
1.24856005376169e-50	0.405789127175605	0.656	0.431	4.14234769036514e-46	"Fibroblast"	"Hcfc1r1"
1.58335877490197e-50	0.284256959795243	0.98	0.955	5.25310940749226e-46	"Fibroblast"	"Rps20"
4.52791043877247e-50	0.285183031091703	0.898	0.764	1.50222484627154e-45	"Fibroblast"	"Ndufa13"
5.9684907280601e-50	0.327660369833575	0.826	0.642	1.9801661688485e-45	"Fibroblast"	"Snrpd2"
9.61684778848308e-50	0.3739160991104	0.841	0.649	3.19058159078503e-45	"Fibroblast"	"Rrbp1"
9.95953835355259e-50	0.259870581318876	0.594	0.327	3.30427603955814e-45	"Fibroblast"	"Srsf6"
1.11982628103366e-49	0.329985831646616	0.811	0.586	3.71524765258536e-45	"Fibroblast"	"Nedd4"
1.79097450670009e-49	0.897525808272001	0.849	0.734	5.94191612087888e-45	"Fibroblast"	"Crip1"
2.14340443698492e-49	0.269751953464216	0.634	0.371	7.11117290058486e-45	"Fibroblast"	"Lamtor4"
1.25229464578966e-48	0.327290589081844	0.493	0.261	4.15473794633637e-44	"Fibroblast"	"Myadm"
1.65939257335635e-48	0.250365210874526	0.933	0.886	5.50536674062436e-44	"Fibroblast"	"Btf3"
1.86575424175252e-48	0.26399433943713	0.402	0.19	6.19001284786235e-44	"Fibroblast"	"B4galt1"
2.52857400557196e-48	0.250449768066318	0.446	0.215	8.38904997828609e-44	"Fibroblast"	"Fndc3b"
5.15080637359768e-48	0.4305571047941	0.901	0.778	1.7088830305685e-43	"Fibroblast"	"Anxa5"
5.69032609669024e-48	0.330179629512203	0.612	0.365	1.88787948909892e-43	"Fibroblast"	"Ddah2"
1.02624315303173e-47	0.264493298724982	0.646	0.39	3.40476690881337e-43	"Fibroblast"	"Sec61a1"
1.04952824618278e-47	0.407336346818671	0.818	0.629	3.48201986236062e-43	"Fibroblast"	"Ranbp1"
1.57658268893781e-47	0.297885105412545	0.431	0.202	5.23062838708896e-43	"Fibroblast"	"Rpl6l"
7.58661826005274e-47	0.293309138509601	0.687	0.434	2.5170123401377e-42	"Fibroblast"	"Bola2"
8.814821499172e-47	0.332926159113369	0.347	0.155	2.9244933287803e-42	"Fibroblast"	"Ldhb"
1.48829815853554e-46	0.389750201999431	0.868	0.743	4.93772680057336e-42	"Fibroblast"	"Ctsd"
4.94061796404121e-46	0.312777455023084	0.355	0.162	1.63914882192995e-41	"Fibroblast"	"Slc29a1"
5.98375980828633e-46	0.305621540012655	0.82	0.637	1.98523199159516e-41	"Fibroblast"	"Cox7b"
6.42315394519933e-46	0.86002774139858	0.592	0.371	2.13100978439878e-41	"Fibroblast"	"Cfh"
6.76176891234652e-46	0.257933209480127	0.486	0.253	2.2433520720492e-41	"Fibroblast"	"Zyx"
2.11886510926145e-45	0.288827962338499	0.881	0.759	7.02975877299672e-41	"Fibroblast"	"Krtcap2"
2.66508347077474e-45	0.306452888242841	0.849	0.696	8.84194743098934e-41	"Fibroblast"	"Tmed9"
3.27690830410455e-45	0.262705957431196	0.921	0.861	1.08717986805277e-40	"Fibroblast"	"Atp5e"
7.11661963208681e-45	0.264027836664773	0.661	0.398	2.36108089533744e-40	"Fibroblast"	"H13"
1.1798400055962e-44	0.369256656567961	0.773	0.59	3.91435518656651e-40	"Fibroblast"	"Hnrnpa1"
2.90114096888979e-44	0.279988208208179	0.645	0.396	9.62511539248564e-40	"Fibroblast"	"Cd164"
3.10657814173698e-44	0.269775727029379	0.571	0.326	1.03066943008408e-39	"Fibroblast"	"Mgat2"
7.82215867409108e-44	0.286856546882734	0.512	0.277	2.5951575833032e-39	"Fibroblast"	"Pbx1"
1.0633573997373e-43	0.270363776752799	0.641	0.391	3.52790084510845e-39	"Fibroblast"	"Septin11"
1.08725167753327e-43	0.357617019288475	0.773	0.577	3.60717489055212e-39	"Fibroblast"	"Serpinb6a"
1.76070763955899e-43	0.257607437371481	0.68	0.444	5.84149973576486e-39	"Fibroblast"	"Eny2"
2.55834244176207e-43	0.255671774436256	0.496	0.268	8.48781271903403e-39	"Fibroblast"	"Grina"
4.5602717187536e-43	0.392731825370695	0.492	0.282	1.51296134813088e-38	"Fibroblast"	"Fdx1"
1.20003424854416e-42	0.322170088187448	0.731	0.522	3.98135362639495e-38	"Fibroblast"	"Pgam1"
1.68234666180952e-42	0.330445172333248	0.893	0.809	5.58152151988545e-38	"Fibroblast"	"Rbm3"
1.81429859868305e-42	0.319605838232261	0.724	0.5	6.01929846085076e-38	"Fibroblast"	"Ergic3"
3.52233224528151e-42	0.304034949637194	0.795	0.604	1.16860416901705e-37	"Fibroblast"	"Snrpf"
3.53842750929004e-42	0.269235716287752	0.698	0.443	1.17394409475716e-37	"Fibroblast"	"Fkbp2"
4.06755761208395e-42	0.250626386755165	0.935	0.848	1.34949358896109e-37	"Fibroblast"	"Selenof"
4.54207387982839e-42	0.260451743598276	0.765	0.53	1.50692385111066e-37	"Fibroblast"	"Polr2f"
5.23160046863432e-42	0.516600083346799	0.512	0.291	1.73568808747881e-37	"Fibroblast"	"Odc1"
8.69348979393234e-42	0.369580537204304	0.952	0.917	2.88423910893293e-37	"Fibroblast"	"Vim"
1.38881054238556e-41	0.26943853593604	0.867	0.724	4.60765673647256e-37	"Fibroblast"	"Atp5d"
2.18102444477623e-41	0.29970894733214	0.813	0.614	7.23598480043411e-37	"Fibroblast"	"Nop10"
1.14313862924141e-40	0.265485225523036	0.882	0.729	3.79259103023424e-36	"Fibroblast"	"Tma7"
1.24885324415712e-40	0.302424187000387	0.64	0.412	4.14332040814009e-36	"Fibroblast"	"Prmt1"
5.58647575179911e-40	0.258367116832209	0.649	0.416	1.85342506017439e-35	"Fibroblast"	"Prdx6"
1.15418368243982e-39	0.261690230073641	0.671	0.426	3.8292352032306e-35	"Fibroblast"	"Tram1"
1.79183903178123e-39	0.306119314163347	0.732	0.528	5.94478435574059e-35	"Fibroblast"	"Nap1l1"
2.90748036276849e-39	0.297390986040026	0.767	0.582	9.64614759955702e-35	"Fibroblast"	"Sfr1"
5.0567230540075e-39	0.255788593663464	0.467	0.251	1.67766900762807e-34	"Fibroblast"	"Nr2f2"
9.14232082605651e-39	0.252194673585355	0.795	0.581	3.03314778046077e-34	"Fibroblast"	"Cope"
1.83282092919445e-38	0.44159982510361	0.876	0.775	6.08074999678842e-34	"Fibroblast"	"Tubb5"
1.90820379547449e-38	0.261636395343789	0.745	0.497	6.33084773224572e-34	"Fibroblast"	"Npdc1"
3.39148844515604e-38	0.457836206826448	0.673	0.438	1.12519412144942e-33	"Fibroblast"	"Slc39a1"
6.67458037026948e-38	0.283255472571058	0.721	0.506	2.21442552944431e-33	"Fibroblast"	"Rnh1"
4.09614809615559e-37	0.26144111234419	0.869	0.722	1.35897905386154e-32	"Fibroblast"	"Atp5md"
4.97972013868915e-37	0.284168980530122	0.713	0.489	1.6521217504129e-32	"Fibroblast"	"Tecr"
6.7285924985917e-36	0.282953367203849	0.721	0.521	2.23234513325777e-31	"Fibroblast"	"Tspan4"
2.53131637010249e-35	0.336025814957743	0.768	0.578	8.39814832108903e-31	"Fibroblast"	"Esd"
4.33722746484712e-35	0.257328987327079	0.366	0.187	1.43896195601233e-30	"Fibroblast"	"Sox4"
4.79758268232855e-34	0.384876782492036	0.321	0.156	1.59169400651614e-29	"Fibroblast"	"Igfbp3"
6.86956366463543e-34	0.387319404315592	0.847	0.724	2.2791151370161e-29	"Fibroblast"	"Ran"
5.1243704155153e-33	0.306338601191838	0.464	0.276	1.70011237275551e-28	"Fibroblast"	"Selenoh"
2.60229433065071e-32	0.302119943951941	0.878	0.791	8.63363190079986e-28	"Fibroblast"	"Slc25a5"
3.67713898503438e-32	0.254272154987323	0.202	0.082	1.21996440106486e-27	"Fibroblast"	"Chchd10"
4.59206515224628e-30	0.310674721497879	0.439	0.244	1.52350945556075e-25	"Fibroblast"	"Procr"
4.96854933354862e-30	0.507698820947912	0.614	0.435	1.64841561239143e-25	"Fibroblast"	"Ckb"
1.17074250350371e-29	0.265333816712786	0.36	0.201	3.88417240387426e-25	"Fibroblast"	"Gsr"
2.45251383623817e-29	0.317372335108436	0.635	0.444	8.13670515448738e-25	"Fibroblast"	"Hspd1"
3.69216442423681e-29	0.368074480736582	0.907	0.755	1.22494939102905e-24	"Fibroblast"	"Hspa5"
1.62474158071302e-27	0.62244826924046	0.985	0.987	5.39040514233159e-23	"Fibroblast"	"Sparc"
1.94433558740491e-27	0.297373410558116	0.602	0.404	6.45072217833326e-23	"Fibroblast"	"Cpe"
1.54569446785253e-26	0.270710250923714	0.252	0.122	5.12815053599432e-22	"Fibroblast"	"S100b"
4.6982186185251e-25	0.272954187688812	0.788	0.625	1.55872799106807e-20	"Fibroblast"	"Gm10076"
4.27709677000033e-24	0.68110353698789	0.979	0.964	1.41901239538301e-19	"Fibroblast"	"Cst3"
4.72327801912097e-24	0.986645751068527	0.306	0.162	1.56704194840376e-19	"Fibroblast"	"Cxcl2"
7.08158354370237e-24	0.338175337563066	0.891	0.802	2.34945697229414e-19	"Fibroblast"	"Dbi"
1.11186303669096e-22	0.262155573407983	0.593	0.394	3.68882799682959e-18	"Fibroblast"	"Nfia"
1.5825318676114e-21	0.265821375335068	0.959	0.92	5.25036597717434e-17	"Fibroblast"	"Laptm4a"
3.57669620132212e-21	2.54230841461879	0.519	0.42	1.18664049871264e-16	"Fibroblast"	"Apod"
4.09715925334504e-21	0.313220877546916	0.309	0.189	1.35931452548228e-16	"Fibroblast"	"Nrep"
2.1814011553584e-20	0.273361469965848	0.775	0.611	7.23723461313257e-16	"Fibroblast"	"Ube2s"
2.49376820750149e-19	0.506648795429002	0.48	0.349	8.27357478202769e-15	"Fibroblast"	"Ackr3"
1.28770356270978e-18	0.289132921601069	0.544	0.367	4.27221411000225e-14	"Fibroblast"	"Pam"
1.90587059341107e-18	0.256605145248496	0.901	0.763	6.32310686775992e-14	"Fibroblast"	"Hsp90b1"
5.39342406795628e-18	0.263556464406324	0.539	0.384	1.78937630302585e-13	"Fibroblast"	"Il6st"
2.71751480758084e-15	0.479660422310833	0.327	0.22	9.01589887711094e-11	"Fibroblast"	"Cdkn1c"
7.88771114081977e-14	0.562533500586518	0.429	0.312	2.61690592518977e-09	"Fibroblast"	"Uap1"
5.27527699196488e-12	0.351483926976071	0.455	0.313	1.75017864762419e-07	"Fibroblast"	"S100a8"
5.7689625676801e-11	0.293741648428193	0.728	0.657	1.91396871107923e-06	"Fibroblast"	"Tpm1"
4.95194314129932e-06	0.250425384209244	0.532	0.464	0.164290617598888	"Fibroblast"	"Csrp1"
1.48047858997619e-05	0.373409078444142	0.788	0.777	0.491178381796399	"Fibroblast"	"Mt2"
1.8482160063169e-05	0.259384379470429	0.321	0.384	0.613182624415757	"Fibroblast"	"Gas6"
5.28171885906506e-05	0.484280099529508	0.287	0.226	1	"Fibroblast"	"Trf"
0.000127432794437341	0.250651466128149	0.848	0.794	1	"Fibroblast"	"H2az1"
0	1.56588503917839	0.977	0.305	0	"U-Vascular"	"Rgs5"
0	1.33397876347656	0.928	0.144	0	"U-Vascular"	"Vtn"
0	1.31258458537547	0.853	0.189	0	"U-Vascular"	"Atp1a2"
0	1.22881395686087	0.839	0.084	0	"U-Vascular"	"Higd1b"
0	1.22743490332985	0.982	0.378	0	"U-Vascular"	"Cald1"
0	1.11596891498688	0.711	0.064	0	"U-Vascular"	"Gm13889"
0	1.09445208044636	0.766	0.052	0	"U-Vascular"	"Kcnj8"
0	1.08850282553377	0.885	0.089	0	"U-Vascular"	"Ndufa4l2"
0	1.05601417450383	0.873	0.09	0	"U-Vascular"	"Pdgfrb"
0	1.0233679735649	0.874	0.224	0	"U-Vascular"	"Ifitm1"
0	1.0099684978087	0.806	0.066	0	"U-Vascular"	"Rgs4"
0	1.00273115212203	0.748	0.062	0	"U-Vascular"	"Abcc9"
0	0.837222435953387	0.7	0.056	0	"U-Vascular"	"Notch3"
0	0.811994997215772	0.776	0.084	0	"U-Vascular"	"Sod3"
0	0.791621283651482	0.811	0.106	0	"U-Vascular"	"Myl9"
0	0.727377998719015	0.785	0.104	0	"U-Vascular"	"Rarres2"
0	0.725328647438065	0.713	0.05	0	"U-Vascular"	"Cox4i2"
0	0.717855111040589	0.68	0.05	0	"U-Vascular"	"P2ry14"
0	0.678582789790549	0.681	0.098	0	"U-Vascular"	"Atp1b2"
0	0.672716011674442	0.9	0.385	0	"U-Vascular"	"Mfge8"
0	0.659615206331356	0.563	0.041	0	"U-Vascular"	"Atp13a5"
0	0.653672288741337	0.749	0.112	0	"U-Vascular"	"Lhfp"
0	0.632129066263957	0.679	0.08	0	"U-Vascular"	"Ppp1r14a"
0	0.615298898853172	0.611	0.051	0	"U-Vascular"	"Gucy1b1"
0	0.598109686021664	0.867	0.223	0	"U-Vascular"	"Mgp"
0	0.596075801592346	0.51	0.037	0	"U-Vascular"	"Slc6a20a"
0	0.580644932522204	0.637	0.047	0	"U-Vascular"	"Il34"
0	0.567313438962372	0.602	0.065	0	"U-Vascular"	"Pid1"
0	0.551655451383794	0.636	0.133	0	"U-Vascular"	"Mylk"
0	0.551015360160842	0.553	0.053	0	"U-Vascular"	"Art3"
0	0.546546435921038	0.655	0.162	0	"U-Vascular"	"Uchl1"
0	0.545111745032915	0.627	0.096	0	"U-Vascular"	"Meg3"
0	0.543919814411307	0.523	0.047	0	"U-Vascular"	"Pla1a"
0	0.524012778835088	0.599	0.079	0	"U-Vascular"	"Plxdc2"
0	0.511049114454858	0.577	0.05	0	"U-Vascular"	"Gper1"
0	0.507248531477283	0.507	0.034	0	"U-Vascular"	"Adap2"
0	0.492221762047866	0.504	0.045	0	"U-Vascular"	"Cspg4"
0	0.483714871146963	0.535	0.069	0	"U-Vascular"	"Gja4"
0	0.48297221523492	0.518	0.055	0	"U-Vascular"	"Slc19a1"
0	0.474960073068381	0.519	0.062	0	"U-Vascular"	"Cd248"
0	0.473722612373804	0.527	0.075	0	"U-Vascular"	"Dmd"
0	0.469392183069717	0.585	0.078	0	"U-Vascular"	"Axl"
0	0.453003472944721	0.567	0.079	0	"U-Vascular"	"Zic1"
0	0.450158264404303	0.471	0.035	0	"U-Vascular"	"Pde8b"
0	0.446627112613266	0.452	0.027	0	"U-Vascular"	"Carmn"
0	0.437453057189411	0.472	0.06	0	"U-Vascular"	"Ctdspl"
0	0.423194528017113	0.443	0.036	0	"U-Vascular"	"Gucy1a1"
0	0.415287352279226	0.454	0.034	0	"U-Vascular"	"Arhgef17"
0	0.41047077146382	0.422	0.034	0	"U-Vascular"	"Ace2"
0	0.396716361322749	0.439	0.036	0	"U-Vascular"	"Ggt5"
0	0.395192038424827	0.54	0.088	0	"U-Vascular"	"Sdc2"
0	0.394546580262065	0.438	0.037	0	"U-Vascular"	"Gm13861"
0	0.391675081371491	0.441	0.031	0	"U-Vascular"	"Enpep"
0	0.38557390031454	0.718	0.165	0	"U-Vascular"	"Nbl1"
0	0.37913527157965	0.402	0.029	0	"U-Vascular"	"Ano1"
0	0.378056080963004	0.421	0.034	0	"U-Vascular"	"S1pr3"
0	0.37483251816817	0.436	0.049	0	"U-Vascular"	"Perp"
0	0.366646719724252	0.359	0.031	0	"U-Vascular"	"Inpp4b"
0	0.355224252000356	0.358	0.026	0	"U-Vascular"	"Adap2os"
0	0.353858434734143	0.411	0.037	0	"U-Vascular"	"Ednra"
0	0.344077960595369	0.381	0.025	0	"U-Vascular"	"Slc30a10"
0	0.341824160981068	0.417	0.057	0	"U-Vascular"	"Lbh"
0	0.336943389999451	0.409	0.041	0	"U-Vascular"	"Pth1r"
0	0.33620683808556	0.501	0.071	0	"U-Vascular"	"Tpm2"
0	0.329795817851829	0.413	0.061	0	"U-Vascular"	"Rbms3"
0	0.329327629139933	0.349	0.032	0	"U-Vascular"	"Des"
0	0.320500935419305	0.316	0.027	0	"U-Vascular"	"Casq2"
0	0.312677571108001	0.353	0.028	0	"U-Vascular"	"Heyl"
0	0.306263898514161	0.316	0.031	0	"U-Vascular"	"Cpm"
0	0.305131082492325	0.361	0.029	0	"U-Vascular"	"Tbx3os1"
0	0.301834907817082	0.403	0.052	0	"U-Vascular"	"Slco3a1"
0	0.297482646668272	0.381	0.037	0	"U-Vascular"	"Lama2"
0	0.292577469001118	0.36	0.042	0	"U-Vascular"	"Plce1"
0	0.285834533189353	0.321	0.025	0	"U-Vascular"	"Tbx2"
0	0.284995284534611	0.382	0.038	0	"U-Vascular"	"Gng2"
0	0.282302024483134	0.366	0.046	0	"U-Vascular"	"Klhl23"
0	0.281828749691673	0.306	0.026	0	"U-Vascular"	"Pcdh18"
0	0.265424427487968	0.3	0.028	0	"U-Vascular"	"Plcl1"
0	0.264596770190964	0.306	0.03	0	"U-Vascular"	"Slc16a12"
0	0.260435564039659	0.341	0.031	0	"U-Vascular"	"Chn1"
0	0.250804232045427	0.306	0.025	0	"U-Vascular"	"Plxdc1"
4.44041486252723e-306	0.271088590312287	0.318	0.036	1.47319643894066e-301	"U-Vascular"	"Arhgap42"
6.68640112145197e-305	0.440494231754562	0.91	0.304	2.21834730006412e-300	"U-Vascular"	"Cd63"
7.82012477414369e-303	0.316794813854053	0.391	0.057	2.59448279631765e-298	"U-Vascular"	"Colec12"
6.23096351920503e-294	0.290281807658826	0.368	0.051	2.06724676676665e-289	"U-Vascular"	"Fam107b"
1.31756363424649e-284	0.425389307273146	0.555	0.124	4.37128086933957e-280	"U-Vascular"	"Zeb2"
1.23366951818443e-273	0.288179318731267	0.481	0.092	4.0929453604805e-269	"U-Vascular"	"Itgb5"
1.59970144645677e-273	0.690460025367849	0.877	0.389	5.30732948890964e-269	"U-Vascular"	"Septin4"
1.92286636611383e-273	0.432533983925056	0.617	0.159	6.37949374285586e-269	"U-Vascular"	"Efhd2"
1.15281422632607e-269	0.356744436546533	0.56	0.13	3.82469175868202e-265	"U-Vascular"	"Dtx3"
8.1633433706429e-266	0.261992366174083	0.377	0.06	2.70835243007819e-261	"U-Vascular"	"Tns3"
1.90707798471033e-264	0.265146156449818	0.354	0.052	6.32711262987347e-260	"U-Vascular"	"G0s2"
2.77964462006274e-263	0.286520222761975	0.363	0.057	9.22202695598216e-259	"U-Vascular"	"Morrbid"
1.02455193451334e-261	0.29447742798479	0.363	0.056	3.3991559531349e-257	"U-Vascular"	"Cygb"
7.27446768004622e-255	0.487779990914764	0.617	0.173	2.41345014220894e-250	"U-Vascular"	"Slc12a2"
1.56973687456596e-245	0.340077590544504	0.474	0.102	5.2079160287475e-241	"U-Vascular"	"Hspa2"
1.1845557666878e-229	0.496363720921021	0.678	0.22	3.93000066714012e-225	"U-Vascular"	"Marcks"
1.32080181040551e-228	0.298300349188631	0.442	0.093	4.38202416638236e-224	"U-Vascular"	"Ndrg2"
2.90275085667343e-221	0.367906759207871	0.593	0.164	9.63045651718543e-217	"U-Vascular"	"Mcam"
5.20924707876297e-221	0.403184123008778	0.552	0.153	1.72827190332119e-216	"U-Vascular"	"Limd1"
5.6086776123449e-220	0.264571146141281	0.365	0.067	1.86079097144767e-215	"U-Vascular"	"Rasl11a"
7.77626994106877e-218	0.326991724942113	0.342	0.06	2.57993307834838e-213	"U-Vascular"	"Ddit4l"
2.2280982904099e-209	0.310506328787651	0.422	0.094	7.39216169809293e-205	"U-Vascular"	"Pde5a"
1.42707029611839e-201	0.292729753561207	0.381	0.08	4.73459112143198e-197	"U-Vascular"	"Smim3"
9.39003500143387e-199	0.427228660812435	0.677	0.23	3.11533191242571e-194	"U-Vascular"	"Nr2f2"
5.27138099952245e-196	0.594873855658002	0.868	0.389	1.74888607421156e-191	"U-Vascular"	"Phlda1"
4.29647009816909e-195	0.304479186260064	0.45	0.113	1.42543988446956e-190	"U-Vascular"	"Ankrd50"
7.40961702890879e-186	0.344412910019524	0.499	0.14	2.45828864168107e-181	"U-Vascular"	"Zfhx3"
7.52362317502288e-170	0.578126856930337	0.232	0.037	2.49611246077734e-165	"U-Vascular"	"Ednrb"
4.6413882505452e-166	0.46182667239361	0.797	0.373	1.53987337988338e-161	"U-Vascular"	"Septin11"
2.85255975060312e-152	0.377091407281821	0.68	0.28	9.46393748457598e-148	"U-Vascular"	"Lamc1"
5.40682795550875e-151	0.3371890954606	0.557	0.19	1.79382331079914e-146	"U-Vascular"	"Sema6d"
4.75428721015538e-149	0.266817775667083	0.418	0.118	1.57732986771325e-144	"U-Vascular"	"Ecm2"
2.34543885305463e-146	0.442936838454873	0.815	0.409	7.78146248277933e-142	"U-Vascular"	"Myo1b"
7.78109371863683e-146	0.298642445218644	0.625	0.232	2.58153346303214e-141	"U-Vascular"	"Ptprk"
3.22043168319362e-143	0.447008237968169	0.507	0.173	1.06844261953315e-138	"U-Vascular"	"Pdgfa"
