""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Arl5c"	1.06088690900123e-89	0.515822832139213	0.245	0.092	3.51970449799338e-85	"Dendritic"	"Arl5c"
"Olfm1"	1.76635520185866e-89	0.252454968985091	0.191	0.057	5.86023665320646e-85	"Dendritic"	"Olfm1"
"Npm11"	2.39160577371651e-89	0.348933817145871	0.903	0.811	7.93463047545926e-85	"Dendritic"	"Npm1"
"Cnn21"	6.19286414775873e-89	0.477642334600752	0.474	0.273	2.05460653830191e-84	"Dendritic"	"Cnn2"
"Etv3"	4.97513234261475e-88	0.445000290760435	0.275	0.115	1.6505996573093e-83	"Dendritic"	"Etv3"
"Bhlhe401"	1.65041608632159e-87	0.539986411108527	0.643	0.494	5.47558544958913e-83	"Dendritic"	"Bhlhe40"
"H2-Q7"	2.70513674420723e-86	0.416269359441658	0.193	0.061	8.97483217625634e-82	"Dendritic"	"H2-Q7"
"Dnaja11"	1.05882410176791e-84	0.546129268588347	0.744	0.642	3.5128607224354e-80	"Dendritic"	"Dnaja1"
"Psme1"	2.41948525652995e-84	0.474933033034228	0.695	0.586	8.02712623558942e-80	"Dendritic"	"Psme1"
"Apobec3"	6.60013203065514e-83	0.483569942510831	0.33	0.161	2.18972580381045e-78	"Dendritic"	"Apobec3"
"Hsp90aa11"	1.61182195469403e-82	0.506160231399441	0.842	0.766	5.34754169908838e-78	"Dendritic"	"Hsp90aa1"
"S100a41"	1.04207156876883e-81	0.53597739600798	0.75	0.58	3.45728084370436e-77	"Dendritic"	"S100a4"
"Plac81"	3.64138478117366e-81	0.684894796683689	0.405	0.205	1.20810222884998e-76	"Dendritic"	"Plac8"
"Plscr11"	7.45649733451706e-80	0.468704589166765	0.318	0.152	2.47384212067273e-75	"Dendritic"	"Plscr1"
"Eif3h1"	9.53775101009703e-80	0.343501425646302	0.863	0.766	3.16433965261989e-75	"Dendritic"	"Eif3h"
"Fxyd51"	2.55456975484495e-79	0.365202394918075	0.925	0.958	8.47529607564908e-75	"Dendritic"	"Fxyd5"
"Batf3"	1.19930926049446e-78	0.271590720690275	0.14	0.037	3.97894833354248e-74	"Dendritic"	"Batf3"
"Dpysl21"	3.34770338513186e-77	0.406987753428342	0.36	0.188	1.1106675520852e-72	"Dendritic"	"Dpysl2"
"Ndufa61"	5.25541966984988e-77	0.382462571334899	0.805	0.732	1.74359058386609e-72	"Dendritic"	"Ndufa6"
"Rpl22l1"	1.98192906256394e-76	0.34427266544545	0.927	0.843	6.5754460508684e-72	"Dendritic"	"Rpl22l1"
"Eif3f1"	2.63423471276103e-76	0.505882415523767	0.752	0.644	8.73960050652725e-72	"Dendritic"	"Eif3f"
"4930523C07Rik1"	1.84129109434892e-75	0.396616790646807	0.266	0.113	6.10885146372141e-71	"Dendritic"	"4930523C07Rik"
"Marcksl12"	7.0766825065439e-75	0.569821787711481	0.475	0.285	2.34783095519607e-70	"Dendritic"	"Marcksl1"
"Gm9493"	8.62468737838446e-75	0.533258410850855	0.638	0.507	2.86141253152661e-70	"Dendritic"	"Gm9493"
"Vrk1"	9.30991403448272e-75	0.367991456341111	0.293	0.137	3.08875017922033e-70	"Dendritic"	"Vrk1"
"Mrpl521"	3.51309200257401e-73	0.303166105280698	0.867	0.815	1.16553853369398e-68	"Dendritic"	"Mrpl52"
"Nfkb11"	7.13770274285871e-73	0.442285461144857	0.447	0.271	2.36807563899823e-68	"Dendritic"	"Nfkb1"
"Tbc1d4"	2.16459810591612e-72	0.29994327578986	0.105	0.023	7.1814871359979e-68	"Dendritic"	"Tbc1d4"
"Bri3bp"	2.88226886117361e-72	0.303735984438674	0.275	0.124	9.56250340071568e-68	"Dendritic"	"Bri3bp"
"Ifi301"	2.00553443587972e-71	0.722488819307304	0.521	0.372	6.65376159791814e-67	"Dendritic"	"Ifi30"
"Dapp1"	2.54466604099004e-70	0.301630931315051	0.259	0.113	8.44243852419264e-66	"Dendritic"	"Dapp1"
"Prcp1"	3.76500746234847e-70	0.436070524651978	0.544	0.401	1.24911652578335e-65	"Dendritic"	"Prcp"
"Cnbp"	7.63570619913653e-70	0.360518591926372	0.758	0.673	2.53329824568753e-65	"Dendritic"	"Cnbp"
"Nfkbid2"	1.12637281198047e-69	0.454104459970553	0.412	0.24	3.73696707830759e-65	"Dendritic"	"Nfkbid"
"Cxcl161"	9.70473992978346e-68	0.572238245432885	0.585	0.452	3.21974156650426e-63	"Dendritic"	"Cxcl16"
"Ywhah"	1.00027408080556e-65	0.452840097995775	0.738	0.696	3.31860931788859e-61	"Dendritic"	"Ywhah"
"Eef1d1"	1.38063536709408e-65	0.308631967188404	0.806	0.713	4.58053395740805e-61	"Dendritic"	"Eef1d"
"Nr4a21"	3.96899480906412e-63	0.401511561227183	0.351	0.186	1.3167934078032e-58	"Dendritic"	"Nr4a2"
"Stap1"	9.05783617549458e-63	0.270620899398748	0.221	0.091	3.00511830794384e-58	"Dendritic"	"Stap1"
"Hspe1"	1.15043864035194e-62	0.407721839564332	0.828	0.736	3.81681027709563e-58	"Dendritic"	"Hspe1"
"Gdi2"	4.4814781510541e-62	0.35618080052091	0.84	0.811	1.48682000617522e-57	"Dendritic"	"Gdi2"
"Actr32"	2.19302083017753e-61	0.287004540226804	0.881	0.858	7.27578520827999e-57	"Dendritic"	"Actr3"
"Ptger4"	5.29555033978147e-61	0.294709305266252	0.181	0.068	1.7569047362293e-56	"Dendritic"	"Ptger4"
"Agpat41"	8.27529265078147e-61	0.378450755978852	0.418	0.257	2.74549384274977e-56	"Dendritic"	"Agpat4"
"Pld41"	8.72110519423267e-61	0.417857763086496	0.678	0.564	2.89340107029057e-56	"Dendritic"	"Pld4"
"Ccnd31"	1.51166733958977e-60	0.377301921464814	0.429	0.267	5.01525873255699e-56	"Dendritic"	"Ccnd3"
"Ccdc12"	2.78449677859855e-60	0.374982173297537	0.74	0.705	9.23812496235642e-56	"Dendritic"	"Ccdc12"
"Rbm31"	1.31724201156971e-59	0.255603702186232	0.915	0.886	4.37021382178481e-55	"Dendritic"	"Rbm3"
"Cd862"	1.70813410302195e-59	0.3908376385195	0.49	0.326	5.66707651359594e-55	"Dendritic"	"Cd86"
"Naaa1"	8.63852904409718e-57	0.453282206591008	0.337	0.187	2.86600478096012e-52	"Dendritic"	"Naaa"
"H2-K11"	2.48194197658406e-56	0.346426537975684	0.878	0.845	8.23433889571294e-52	"Dendritic"	"H2-K1"
"AA4671972"	2.5267260640428e-56	0.765567229173411	0.665	0.582	8.38291906267481e-52	"Dendritic"	"AA467197"
"Hnrnpa11"	3.50370487375235e-56	0.336195731723445	0.702	0.613	1.16242416596482e-51	"Dendritic"	"Hnrnpa1"
"Runx31"	1.76831475463403e-55	0.373883911783274	0.405	0.252	5.86673786144931e-51	"Dendritic"	"Runx3"
"Fcgrt1"	3.48598993064986e-55	0.359638855106962	0.3	0.162	1.1565468792917e-50	"Dendritic"	"Fcgrt"
"Ahr"	7.12619230345371e-55	0.266617343209804	0.203	0.084	2.36425682051684e-50	"Dendritic"	"Ahr"
"Nr4a3"	1.48722217171322e-54	0.252376755480533	0.178	0.069	4.93415699909294e-50	"Dendritic"	"Nr4a3"
"Nfkbia2"	2.28093277505572e-54	0.519205671469424	0.768	0.761	7.56745066780236e-50	"Dendritic"	"Nfkbia"
"Uba52"	3.04418451989123e-54	0.355902573634318	0.72	0.629	1.00996909816431e-49	"Dendritic"	"Uba52"
"Eif3i"	3.28407314943045e-54	0.311105549556676	0.699	0.61	1.08955694878654e-49	"Dendritic"	"Eif3i"
"Nfkbiz2"	3.43185280363462e-54	0.415659258378618	0.394	0.241	1.13858580466186e-49	"Dendritic"	"Nfkbiz"
"Dnajb12"	5.71810659955073e-54	0.605153894679244	0.456	0.327	1.89709622653295e-49	"Dendritic"	"Dnajb1"
"Psmb9"	1.08305363938957e-53	0.415906674339578	0.439	0.309	3.59324705940276e-49	"Dendritic"	"Psmb9"
"Cfp1"	1.33044584250499e-53	0.54353865608711	0.647	0.562	4.4140201716788e-49	"Dendritic"	"Cfp"
"Gm11808"	4.89218770360336e-53	0.371603533146959	0.712	0.623	1.62308111442449e-48	"Dendritic"	"Gm11808"
"Gm87301"	5.03513522984057e-52	0.500605062811129	0.492	0.364	1.67050681520421e-47	"Dendritic"	"Gm8730"
"Pdcd4"	7.22872424742114e-52	0.369421667909533	0.187	0.079	2.39827384356691e-47	"Dendritic"	"Pdcd4"
"Irf51"	1.82660485630831e-51	0.370078033757938	0.585	0.48	6.06012693177407e-47	"Dendritic"	"Irf5"
"Snrpf"	3.10476348785347e-51	0.276555062311428	0.75	0.678	1.03006738236514e-46	"Dendritic"	"Snrpf"
"Rac21"	1.26016287816308e-50	0.297500872173997	0.803	0.776	4.18084238088166e-46	"Dendritic"	"Rac2"
"Impdh2"	5.28692473950359e-50	0.331703863897382	0.433	0.297	1.7540430208251e-45	"Dendritic"	"Impdh2"
"Stk17b1"	1.01942738235467e-49	0.370126050309433	0.532	0.385	3.38215422643809e-45	"Dendritic"	"Stk17b"
"Junb2"	5.29662769396301e-49	0.270229904804238	0.955	0.929	1.75726217002611e-44	"Dendritic"	"Junb"
"Fbl"	3.17473013284054e-48	0.340535874277212	0.535	0.422	1.0532802161725e-43	"Dendritic"	"Fbl"
"Slc1a5"	3.39848718022426e-48	0.257149687825384	0.205	0.093	1.127516091783e-43	"Dendritic"	"Slc1a5"
"Mdh2"	4.11936438632355e-48	0.49004047285846	0.712	0.686	1.36668152245057e-43	"Dendritic"	"Mdh2"
"Rogdi"	4.87906669587618e-47	0.296993437887696	0.218	0.106	1.61872795769084e-42	"Dendritic"	"Rogdi"
"Nsa21"	2.48290992332568e-46	0.301858184846532	0.71	0.63	8.23755025261762e-42	"Dendritic"	"Nsa2"
"Tmem123"	5.12805842725144e-46	0.441642206942554	0.333	0.209	1.70133594440921e-41	"Dendritic"	"Tmem123"
"Psmb1"	3.50308657901411e-45	0.255073673314757	0.837	0.786	1.16221903431951e-40	"Dendritic"	"Psmb1"
"Epsti11"	2.74434150593803e-44	0.30114441141999	0.34	0.208	9.1049018142506e-40	"Dendritic"	"Epsti1"
"Rpl23a-ps3"	3.04966301044838e-44	0.514278694649759	0.528	0.42	1.01178669697646e-39	"Dendritic"	"Rpl23a-ps3"
"Limd21"	4.62891828582303e-44	0.38711112692882	0.479	0.364	1.53573621968751e-39	"Dendritic"	"Limd2"
"Rbm39"	6.03394748767573e-44	0.257606838024713	0.876	0.864	2.00188275798618e-39	"Dendritic"	"Rbm39"
"Eif3m1"	8.33316065477636e-44	0.316928214251295	0.628	0.542	2.76469271043515e-39	"Dendritic"	"Eif3m"
"Arhgap15"	9.20774623937974e-44	0.271143411282295	0.26	0.14	3.05485396983902e-39	"Dendritic"	"Arhgap15"
"Set1"	3.62355000091045e-43	0.324347878871493	0.618	0.527	1.20218518380206e-38	"Dendritic"	"Set"
"Ddit41"	4.06580093957376e-43	0.361048205894716	0.286	0.159	1.34891077772239e-38	"Dendritic"	"Ddit4"
"Phf11b1"	3.64382321816046e-42	0.27676059654685	0.228	0.116	1.20891122908909e-37	"Dendritic"	"Phf11b"
"Gm20001"	6.94495074407904e-42	0.358929128326629	0.633	0.544	2.3041263083631e-37	"Dendritic"	"Gm2000"
"Tap1"	9.8558112466334e-42	0.266474385508468	0.261	0.143	3.26986249729556e-37	"Dendritic"	"Tap1"
"Jund1"	1.05938133934069e-41	0.60165763829036	0.595	0.51	3.5147094695306e-37	"Dendritic"	"Jund"
"Nop101"	2.302830304231e-41	0.289657570981125	0.679	0.618	7.64010010034718e-37	"Dendritic"	"Nop10"
"Relb"	2.79688172368228e-41	0.254874643405021	0.18	0.082	9.27921449466069e-37	"Dendritic"	"Relb"
"Polr2e"	5.18755418705535e-41	0.318562023619892	0.516	0.419	1.72107485263935e-36	"Dendritic"	"Polr2e"
"Arl6ip51"	2.63510648187617e-40	0.334915633862445	0.546	0.458	8.74249277492057e-36	"Dendritic"	"Arl6ip5"
"Wdr89"	3.28732691069345e-40	0.330374146131309	0.725	0.655	1.09063644916077e-35	"Dendritic"	"Wdr89"
"Tagln21"	4.89282398669567e-40	0.274203519360306	0.839	0.792	1.62329221406602e-35	"Dendritic"	"Tagln2"
"Ppfia41"	2.55283952136833e-39	0.286334497457446	0.266	0.153	8.46955568004371e-35	"Dendritic"	"Ppfia4"
"Bcl2a1a1"	4.32649372577122e-39	0.344956879994145	0.331	0.2	1.43540082339912e-34	"Dendritic"	"Bcl2a1a"
"Maff"	7.94197024194372e-39	0.304156688947105	0.214	0.109	2.63490746716967e-34	"Dendritic"	"Maff"
"Ly862"	9.46405944929036e-39	0.290186399097937	0.655	0.548	3.13989100349106e-34	"Dendritic"	"Ly86"
"Kdm6b2"	2.83003755893896e-38	0.428135036823896	0.497	0.37	9.38921560929177e-34	"Dendritic"	"Kdm6b"
"Myo1g"	1.30570830279878e-37	0.266742585306325	0.25	0.143	4.3319484361955e-33	"Dendritic"	"Myo1g"
"Ltb1"	9.04095835075964e-37	0.298986206351177	0.144	0.06	2.99951875203153e-32	"Dendritic"	"Ltb"
"Ap1s2"	6.76458351765841e-36	0.418595069295605	0.434	0.342	2.24428587365353e-31	"Dendritic"	"Ap1s2"
"Malt11"	8.83854929502008e-36	0.288250252710237	0.215	0.113	2.93236549960881e-31	"Dendritic"	"Malt1"
"Btg12"	1.31218180254872e-35	0.282685890469788	0.891	0.869	4.35342556631589e-31	"Dendritic"	"Btg1"
"Cct5"	1.68650279091866e-35	0.267395814844184	0.651	0.589	5.59531030943084e-31	"Dendritic"	"Cct5"
"Sting1"	3.29934210718859e-35	0.253118846239015	0.226	0.126	1.09462273090196e-30	"Dendritic"	"Sting1"
"Dusp52"	4.44305386101198e-35	0.265533496715846	0.34	0.209	1.47407197946794e-30	"Dendritic"	"Dusp5"
"Supt4a"	1.30397143833778e-34	0.308126903710859	0.629	0.577	4.32618604097326e-30	"Dendritic"	"Supt4a"
"Srsf32"	1.40614519486261e-34	0.269322342410972	0.692	0.648	4.6651679129957e-30	"Dendritic"	"Srsf3"
"Axl1"	2.47185719728159e-34	0.292169782788781	0.275	0.166	8.20088062342114e-30	"Dendritic"	"Axl"
"Slc7a5"	3.35093519821789e-34	0.265801947437297	0.161	0.076	1.11173977071275e-29	"Dendritic"	"Slc7a5"
"Mef2c1"	6.80074183680005e-34	0.431062127531871	0.349	0.241	2.25628211919515e-29	"Dendritic"	"Mef2c"
"Rassf4"	1.07901421136542e-33	0.278391612041985	0.297	0.191	3.57984544904707e-29	"Dendritic"	"Rassf4"
"Ms4a4c1"	2.23285635327545e-33	0.25379507670209	0.27	0.152	7.40794752326195e-29	"Dendritic"	"Ms4a4c"
"Rpl13-ps3"	2.93194372414608e-33	0.344378707116632	0.326	0.217	9.72730969359944e-29	"Dendritic"	"Rpl13-ps3"
"Csrnp11"	4.78187407064822e-33	0.345230855958904	0.416	0.311	1.58648236041896e-28	"Dendritic"	"Csrnp1"
"Itga4"	1.31701021212043e-32	0.253366451070229	0.209	0.117	4.36944478075194e-28	"Dendritic"	"Itga4"
"Gm98431"	1.88151665447287e-32	0.433118829850939	0.522	0.429	6.24230780454463e-28	"Dendritic"	"Gm9843"
"Bloc1s2"	2.00407951316826e-32	0.264364605925618	0.346	0.243	6.64893460083835e-28	"Dendritic"	"Bloc1s2"
"Rpl10-ps3"	3.63994874227888e-32	0.282935890698907	0.631	0.577	1.20762579422586e-27	"Dendritic"	"Rpl10-ps3"
"Rpl6l"	3.96634556679085e-32	0.384482729979596	0.438	0.332	1.3159144686942e-27	"Dendritic"	"Rpl6l"
"Pim12"	8.83924737259197e-32	0.288562706166275	0.759	0.72	2.93259710080484e-27	"Dendritic"	"Pim1"
"G3bp1"	1.75510397212163e-31	0.297776918299868	0.506	0.426	5.82290844830792e-27	"Dendritic"	"G3bp1"
"Unc1191"	6.23678228634931e-31	0.25623917844725	0.276	0.175	2.06917725914211e-26	"Dendritic"	"Unc119"
"Rpl27-ps3"	1.19139038875985e-30	0.311456708123266	0.486	0.402	3.95267589278855e-26	"Dendritic"	"Rpl27-ps3"
"Icam12"	1.26965492546834e-30	0.459783554916354	0.308	0.211	4.2123341462263e-26	"Dendritic"	"Icam1"
"Npm3"	1.02670402748287e-29	0.284487554015542	0.443	0.356	3.40629595197992e-25	"Dendritic"	"Npm3"
"Gm100761"	1.16142839378461e-29	0.294744415742932	0.659	0.586	3.85327098205921e-25	"Dendritic"	"Gm10076"
"Anp32e"	2.40671071655088e-29	0.259097051332004	0.409	0.31	7.98474414430087e-25	"Dendritic"	"Anp32e"
"Pfkp2"	3.52436244572559e-29	0.289290170205139	0.329	0.223	1.16927772861838e-24	"Dendritic"	"Pfkp"
"Hcls11"	9.23726406419448e-29	0.256344316304791	0.602	0.549	3.0646470985778e-24	"Dendritic"	"Hcls1"
"Tpm41"	1.25068815031279e-28	0.254364339364855	0.685	0.627	4.14940807629275e-24	"Dendritic"	"Tpm4"
"Vps37b"	3.8350534420813e-28	0.453704656936201	0.278	0.182	1.27235568047931e-23	"Dendritic"	"Vps37b"
"Socs32"	4.32564216726438e-28	0.390023046842103	0.452	0.368	1.4351183018333e-23	"Dendritic"	"Socs3"
"Tep1"	2.08729687710375e-27	0.284567331499003	0.308	0.215	6.92502484916712e-23	"Dendritic"	"Tep1"
"Coq10b"	2.0907438588678e-27	0.297846740932192	0.441	0.355	6.93646090056569e-23	"Dendritic"	"Coq10b"
"Ly6a1"	7.07509445680497e-27	0.462649222185168	0.263	0.17	2.34730408793418e-22	"Dendritic"	"Ly6a"
"Pou2f22"	9.08105596257823e-27	0.344063429383109	0.3	0.211	3.01282193670458e-22	"Dendritic"	"Pou2f2"
"Ikbkb"	9.79969206475567e-27	0.298027028025784	0.401	0.319	3.25124383632399e-22	"Dendritic"	"Ikbkb"
"Clic4"	1.5598515607058e-26	0.272603038149058	0.369	0.277	5.17511952295363e-22	"Dendritic"	"Clic4"
"Psme2"	2.28256056620056e-25	0.275596430008956	0.664	0.629	7.57285119048359e-21	"Dendritic"	"Psme2"
"Mndal2"	2.42908719626151e-25	0.277425701230734	0.234	0.145	8.05898259103682e-21	"Dendritic"	"Mndal"
"Foxp1"	3.29033610863558e-25	0.377702194306016	0.292	0.205	1.09163481076203e-20	"Dendritic"	"Foxp1"
"Rps18-ps3"	5.21360948192085e-25	0.304385575012256	0.281	0.191	1.72971921781688e-20	"Dendritic"	"Rps18-ps3"
"Tob2"	1.2213513180981e-24	0.31189471142801	0.371	0.288	4.05207726805407e-20	"Dendritic"	"Tob2"
"Kcnn4"	2.4692344234994e-24	0.263084102009284	0.312	0.225	8.19217904684395e-20	"Dendritic"	"Kcnn4"
"Rpl9-ps6"	9.34957753618492e-24	0.278257395365411	0.445	0.366	3.10190933918007e-19	"Dendritic"	"Rpl9-ps6"
"Tra2b"	1.45859627652269e-23	0.261887331605033	0.626	0.589	4.83918486661933e-19	"Dendritic"	"Tra2b"
"Dbnl"	1.53336608566284e-23	0.284235849999777	0.448	0.382	5.08724866240359e-19	"Dendritic"	"Dbnl"
"Pold4"	7.35825051147832e-23	0.290044324386618	0.621	0.587	2.44124677219316e-18	"Dendritic"	"Pold4"
"Rps12-ps31"	1.05048121942835e-22	0.327515813171541	0.508	0.426	3.48518154169743e-18	"Dendritic"	"Rps12-ps3"
"Id3"	1.48949566139617e-22	0.31840846087657	0.25	0.165	4.94169975581408e-18	"Dendritic"	"Id3"
"Hck"	2.46348270070729e-22	0.258147274696606	0.465	0.401	8.17309655613659e-18	"Dendritic"	"Hck"
"Nol7"	2.50059779148729e-22	0.251538242264578	0.51	0.452	8.29623329281738e-18	"Dendritic"	"Nol7"
"Akap131"	4.94932638092648e-22	0.273147176289944	0.464	0.399	1.64203801339998e-17	"Dendritic"	"Akap13"
"Tnpo3"	7.46827646231291e-22	0.278993035152772	0.311	0.228	2.47775008190156e-17	"Dendritic"	"Tnpo3"
"Fam49b1"	1.45205748480105e-21	0.267915706632345	0.699	0.683	4.81749111732444e-17	"Dendritic"	"Fam49b"
"Dnajc7"	2.27657132003343e-21	0.398578939021133	0.366	0.292	7.5529806684749e-17	"Dendritic"	"Dnajc7"
"Nfkbib"	5.52459690120248e-21	0.280526505547251	0.413	0.346	1.83289551391195e-16	"Dendritic"	"Nfkbib"
"Slc25a20"	9.79311625590575e-21	0.285802629137103	0.261	0.183	3.24906218022185e-16	"Dendritic"	"Slc25a20"
"BC028528"	1.00029646185193e-20	0.265632422425497	0.333	0.26	3.31868357148615e-16	"Dendritic"	"BC028528"
"Trp53"	1.4555596025436e-20	0.258281719924551	0.313	0.236	4.82911009335889e-16	"Dendritic"	"Trp53"
"Pitpna1"	2.31600957576032e-20	0.298341114214372	0.69	0.675	7.68382496950002e-16	"Dendritic"	"Pitpna"
"Tuba1a1"	3.18669230156383e-20	0.289328511531784	0.427	0.368	1.05724890488983e-15	"Dendritic"	"Tuba1a"
"Mbnl11"	3.97157891971386e-19	0.270357312458251	0.548	0.512	1.31765073819347e-14	"Dendritic"	"Mbnl1"
"Arhgap451"	4.34141515257703e-19	0.251821806555091	0.432	0.368	1.44035130517048e-14	"Dendritic"	"Arhgap45"
"Arpc5l"	1.9212479131963e-18	0.261899936053596	0.399	0.348	6.37412420161136e-14	"Dendritic"	"Arpc5l"
"AW112010"	2.34327273426148e-18	0.433227061552076	0.228	0.156	7.77427595045931e-14	"Dendritic"	"AW112010"
"Zfas11"	7.28995692436061e-18	0.29838810842247	0.308	0.232	2.41858900879512e-13	"Dendritic"	"Zfas1"
"Ppp1r15a1"	4.81947531571123e-16	0.287477869242577	0.485	0.438	1.59895732549352e-11	"Dendritic"	"Ppp1r15a"
"H2-T231"	6.45702678166169e-16	0.259633210094291	0.317	0.249	2.1422477753519e-11	"Dendritic"	"H2-T23"
"Zfp36l22"	5.25239619393168e-13	0.263965920307589	0.492	0.452	1.74258748526071e-08	"Dendritic"	"Zfp36l2"
"Gadd45b1"	6.2374467655823e-13	0.254135969915682	0.431	0.392	2.06939771341724e-08	"Dendritic"	"Gadd45b"
"Phlda11"	0.000238356691465575	0.275187569007893	0.217	0.19	1	"Dendritic"	"Phlda1"
"Stmn1"	0	1.90069355690422	0.916	0.2	0	"Dividing Myeloid"	"Stmn1"
"Hmgb21"	0	1.82390677984001	0.965	0.509	0	"Dividing Myeloid"	"Hmgb2"
"Pclaf"	0	1.71898844134554	0.751	0.027	0	"Dividing Myeloid"	"Pclaf"
"Hmgn2"	0	1.5761040994746	0.933	0.372	0	"Dividing Myeloid"	"Hmgn2"
"Tuba1b1"	0	1.3464171310358	0.95	0.713	0	"Dividing Myeloid"	"Tuba1b"
"H2az11"	0	1.32063227273469	0.99	0.885	0	"Dividing Myeloid"	"H2az1"
"Ube2c"	0	1.2715607826725	0.564	0.032	0	"Dividing Myeloid"	"Ube2c"
"Birc5"	0	1.26643427450391	0.669	0.037	0	"Dividing Myeloid"	"Birc5"
"Cks1b"	0	1.1134001265092	0.805	0.12	0	"Dividing Myeloid"	"Cks1b"
"Rrm2"	0	1.08048365758321	0.608	0.014	0	"Dividing Myeloid"	"Rrm2"
"Top2a"	0	1.07866494736653	0.661	0.023	0	"Dividing Myeloid"	"Top2a"
"Cks21"	0	1.05895682227759	0.795	0.232	0	"Dividing Myeloid"	"Cks2"
"H2az2"	0	0.977787161766849	0.815	0.26	0	"Dividing Myeloid"	"H2az2"
"Cdca3"	0	0.936867624196225	0.618	0.026	0	"Dividing Myeloid"	"Cdca3"
"H2ax"	0	0.894217524268885	0.645	0.124	0	"Dividing Myeloid"	"H2ax"
"Smc2"	0	0.857016844235764	0.728	0.063	0	"Dividing Myeloid"	"Smc2"
"Cdk1"	0	0.838877997279192	0.63	0.039	0	"Dividing Myeloid"	"Cdk1"
"Dut"	0	0.821463160886863	0.621	0.045	0	"Dividing Myeloid"	"Dut"
"Smc4"	0	0.80540462705392	0.701	0.125	0	"Dividing Myeloid"	"Smc4"
"Dek1"	0	0.804343268735676	0.852	0.313	0	"Dividing Myeloid"	"Dek"
"Cdca8"	0	0.778333226958181	0.605	0.034	0	"Dividing Myeloid"	"Cdca8"
"Fcnb"	0	0.777380195981251	0.187	0.009	0	"Dividing Myeloid"	"Fcnb"
"Ccnb2"	0	0.757368364728759	0.504	0.026	0	"Dividing Myeloid"	"Ccnb2"
"Asf1b"	0	0.721444553615125	0.617	0.026	0	"Dividing Myeloid"	"Asf1b"
"Spc24"	0	0.720477782167026	0.579	0.02	0	"Dividing Myeloid"	"Spc24"
"Gmnn"	0	0.718534100642688	0.732	0.123	0	"Dividing Myeloid"	"Gmnn"
"Mki67"	0	0.70122383445984	0.549	0.022	0	"Dividing Myeloid"	"Mki67"
"Ccna2"	0	0.700287612251512	0.561	0.01	0	"Dividing Myeloid"	"Ccna2"
"Nusap1"	0	0.689144877101678	0.488	0.008	0	"Dividing Myeloid"	"Nusap1"
"Ms4a3"	0	0.684282206686182	0.18	0.003	0	"Dividing Myeloid"	"Ms4a3"
"Tmpo"	0	0.678762153362593	0.696	0.134	0	"Dividing Myeloid"	"Tmpo"
"Lig1"	0	0.669720812296999	0.606	0.068	0	"Dividing Myeloid"	"Lig1"
"Lockd"	0	0.653682278053265	0.481	0.016	0	"Dividing Myeloid"	"Lockd"
"Tipin"	0	0.649888557280952	0.64	0.093	0	"Dividing Myeloid"	"Tipin"
"Tk1"	0	0.637045307831487	0.515	0.012	0	"Dividing Myeloid"	"Tk1"
"Mcm6"	0	0.631052709995031	0.574	0.072	0	"Dividing Myeloid"	"Mcm6"
"Dtymk"	0	0.618604613615731	0.71	0.185	0	"Dividing Myeloid"	"Dtymk"
"Dnajc9"	0	0.592810677996797	0.642	0.086	0	"Dividing Myeloid"	"Dnajc9"
"Spc25"	0	0.589560450799251	0.49	0.023	0	"Dividing Myeloid"	"Spc25"
"Tyms"	0	0.588347355706164	0.54	0.046	0	"Dividing Myeloid"	"Tyms"
"Mcm5"	0	0.585273311416214	0.574	0.026	0	"Dividing Myeloid"	"Mcm5"
"Ccdc34"	0	0.568804576549148	0.636	0.111	0	"Dividing Myeloid"	"Ccdc34"
"Ccnb1"	0	0.553382472224488	0.443	0.015	0	"Dividing Myeloid"	"Ccnb1"
"Racgap1"	0	0.546837964662688	0.459	0.024	0	"Dividing Myeloid"	"Racgap1"
"Pmf1"	0	0.540725996495958	0.655	0.132	0	"Dividing Myeloid"	"Pmf1"
"Pbk"	0	0.537304462106781	0.437	0.01	0	"Dividing Myeloid"	"Pbk"
"Cdc20"	0	0.524335045086844	0.365	0.015	0	"Dividing Myeloid"	"Cdc20"
"Cmc2"	0	0.521835212516593	0.617	0.138	0	"Dividing Myeloid"	"Cmc2"
"Mcm3"	0	0.512956275994517	0.553	0.083	0	"Dividing Myeloid"	"Mcm3"
"Mcm7"	0	0.509076867117225	0.504	0.031	0	"Dividing Myeloid"	"Mcm7"
"Ezh2"	0	0.506711288393103	0.544	0.05	0	"Dividing Myeloid"	"Ezh2"
"Cdkn3"	0	0.495152016206959	0.397	0.019	0	"Dividing Myeloid"	"Cdkn3"
"Cenpw"	0	0.488806748457845	0.498	0.037	0	"Dividing Myeloid"	"Cenpw"
"Cenpf"	0	0.469304664429846	0.362	0.01	0	"Dividing Myeloid"	"Cenpf"
"Tacc3"	0	0.466617491328481	0.466	0.022	0	"Dividing Myeloid"	"Tacc3"
"Knstrn"	0	0.452700147738484	0.411	0.028	0	"Dividing Myeloid"	"Knstrn"
"Rrm1"	0	0.434163434790401	0.508	0.036	0	"Dividing Myeloid"	"Rrm1"
"Aurkb"	0	0.426906219155228	0.424	0.011	0	"Dividing Myeloid"	"Aurkb"
"Incenp"	0	0.425395397764651	0.45	0.042	0	"Dividing Myeloid"	"Incenp"
